t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
146.004753,111.2305225,126.0133332,117.8702215,136.3868974,114.2151506,113.3152316,112.372276,123.8116772,118.2672302,127.5250739,132.2430126,165.6644161,103.9114764,118.7662217
147.2471102,111.2503405,126.7822719,117.8485656,135.1823733,114.2318067,113.0832387,112.5584818,123.6461092,118.667017,127.9205984,131.4654386,165.8194266,104.3204359,118.0588503
148.3800882,111.1981402,126.3559518,118.1600822,135.6466728,113.7060538,112.6020128,111.6787241,123.8813392,119.1756566,127.2596432,130.5536682,165.4130879,104.4626643,117.110559
147.6786155,111.2188507,126.4136473,118.2560703,135.3882181,113.1951816,111.3055419,111.2072466,123.9875726,119.0533662,127.0387631,131.356297,165.5100723,104.0985019,117.5023685
147.900317,111.0743553,126.5746643,117.9128592,134.7863736,113.37752,111.5914572,111.2086933,123.2394035,118.8688484,126.7964221,131.4908482,166.2225333,104.5922383,118.5670501
147.0949016,111.6159388,126.4686895,118.5010254,134.1879749,113.9399556,111.5899959,110.6943836,122.7610781,119.0893529,126.1899775,129.9583451,168.1467244,104.7066686,118.8773915
147.3327909,111.3786093,127.1067026,117.1586295,134.1712097,114.1206097,111.9516832,110.8143213,122.0707124,119.086996,127.4963029,130.9986129,167.5484391,105.2724395,118.5673281
145.9491332,111.9116574,126.4161726,117.0294391,135.5440619,114.331658,112.2784729,110.9898386,123.1620246,119.4450851,127.5527309,130.6797003,166.3732189,105.7630883,117.8648048
145.3407005,111.5829355,127.0680279,117.6325194,136.4193711,115.2175066,112.3799264,111.1382811,123.116589,119.3859713,127.1448887,130.4334536,164.7221164,106.0899375,118.8616853
146.0167234,111.0738767,128.1741258,118.3574036,136.3233121,115.7839306,112.9173304,112.776765,123.5800922,118.1140451,127.2097684,129.9487443,163.8951532,107.071833,119.3744448
146.3887499,111.7432248,128.3457723,119.3422242,136.1166728,115.7953386,112.9746833,113.2434612,123.813574,117.4045442,127.5252248,129.9538968,162.9959232,107.6538765,119.3074959
146.4773173,111.6321002,128.4138983,120.0799865,134.9335263,115.6027148,113.1271639,114.164758,122.4675887,118.1300455,126.7875435,130.0942854,164.2103629,107.7209268,119.5138336
147.2360135,110.4949981,128.6915567,118.7948278,133.642188,114.6345217,112.1382695,114.195725,122.7508294,118.7656069,126.7485244,130.6155132,164.6274353,107.4403803,120.1511092
147.9841585,110.5229096,128.5019561,119.525873,134.1869471,114.294623,112.2822338,115.6795023,122.8632879,118.6872577,127.8565376,131.3248699,164.3370845,108.0849872,119.1733027
147.283462,110.6597292,128.14575,118.8929135,134.1458947,115.0404141,112.3900766,116.5993468,122.7467811,118.3276099,127.5965869,131.0688687,164.6469015,108.5795231,118.4794613
146.7649329,111.2898382,128.8406781,118.7048106,134.2413633,115.5245806,112.2488099,116.4908097,123.5257931,118.6329256,128.0172503,131.4628672,164.9636049,108.3367362,119.184389
146.7401604,111.2824771,128.9944606,118.5145616,135.0973993,115.8444354,112.4072819,117.0119681,123.4925365,118.3173676,128.5552676,131.4298469,164.98717,109.8748585,118.527959
146.5865389,111.5600967,129.2618884,118.4381736,135.240761,116.0142715,111.563686,117.1109439,124.2371877,118.1287841,128.7478928,131.9517091,164.7924499,109.9213454,119.4683416
146.167425,111.9844374,129.2101923,118.3742943,133.3287016,115.8473182,112.0945705,117.1707427,124.793177,118.1756103,130.5127932,132.2166753,165.4013819,110.7871556,120.0307994
144.900319,111.5412078,130.3108636,117.9548437,133.6443564,115.5639236,110.9868371,117.5711151,125.0857486,118.4632989,130.2339282,133.0156041,165.4095164,110.4388649,119.8104571
144.150441,111.758415,130.0669165,117.7767743,131.751835,115.6786777,111.2750083,118.1668428,125.692288,119.3154818,129.5159341,133.0203081,164.0550885,110.3155749,118.8295136
143.7051204,111.0656697,130.1681089,118.336539,131.9014632,115.8774149,112.0849144,118.9105466,126.681716,119.3185188,131.2129835,132.209286,163.357954,111.2081123,119.0825985
143.7927156,111.6455346,131.668613,118.7195266,132.4820596,115.9613104,111.0134718,118.2410332,126.8558442,118.7948554,130.6162966,130.6407304,163.0202955,111.6466618,120.3794718
143.0430512,111.9375382,131.2129278,119.4107,132.8274788,115.8622123,110.7092398,119.1150151,126.5913319,118.4397833,131.2947325,131.5898805,162.5227751,112.085157,121.1665995
142.8966834,112.3686696,131.6516184,120.1755226,133.2755593,116.8906334,110.0407449,118.4103848,124.8271565,118.7255592,129.8491823,131.5535674,162.8522267,111.5873317,121.3467033
141.4578319,112.8396787,131.8249739,119.9701744,133.2523116,117.7450726,110.9309078,118.7613334,125.7253124,119.1723908,130.1437371,131.273812,162.404459,111.9690657,122.3069855
142.1839992,112.5542014,131.1281009,119.7389315,132.6970714,117.5646961,111.2907371,118.2861232,125.4042189,118.2808951,130.9733675,131.9869858,161.9646541,111.0103905,123.3326754
143.2277259,113.0544205,130.0625317,120.6507127,133.3686832,116.6535268,111.4016008,117.6499393,124.7969889,119.2956687,131.8552081,132.4174475,162.5948117,111.965642,124.1908877
143.6696915,113.6641724,129.845795,120.3378324,133.2027908,116.5328919,111.5303377,117.5845245,123.755459,118.8990185,132.3568759,133.0755115,161.9155906,112.2791931,123.9205062
143.825391,114.2801103,130.4174961,119.5895604,133.6934805,116.3756765,110.8846061,116.9719382,122.9244287,119.8334213,132.7436305,133.4839337,162.5375549,112.697213,125.0484764
142.281748,114.9823862,130.6618693,119.7711345,133.5889098,117.500897,111.493627,117.7271361,122.9049535,119.9675445,133.3715211,133.7365884,162.9390463,112.1223273,125.2097549
141.7803675,115.2296556,129.5231645,119.9059688,135.0700893,118.0767332,111.4158723,118.66572,122.9016675,120.3470703,133.6938152,133.9729541,161.5198477,111.7043657,124.6592987
141.0431879,116.8156478,129.6916437,120.4341093,135.7889375,117.9775277,111.4525722,118.861203,123.8475978,121.1248326,133.4466022,134.036065,160.7681381,111.6821764,123.9653294
141.0634639,117.5383885,129.8085063,120.6630465,135.5499147,118.1907775,112.2758231,118.6076247,123.9584768,120.6891573,133.4593288,133.3556178,160.9462971,112.3115242,123.478966
141.1667249,116.5370315,128.9599407,120.4994724,135.6772226,117.9366717,111.5229472,118.7530432,124.0584669,120.1570881,134.3971521,132.9460788,160.4305863,113.0019469,123.9796065
141.6124727,117.8926671,128.2155892,120.1768284,137.31337,117.8071634,110.6671447,120.372064,123.6277742,119.2905929,135.4382685,131.6954318,159.2495496,113.0012052,123.4179977
143.1999457,118.2003965,127.3013562,120.8209792,137.8651384,118.5655998,110.3724481,120.8781165,123.0713729,118.940295,135.6672172,131.3607527,159.1064693,112.3340358,122.801728
143.3184219,117.7192768,127.2984008,121.2568483,138.3208886,118.4427591,109.8702365,120.2166857,123.2954098,119.0094448,135.5658759,132.165913,157.9636406,112.0720846,123.7625098
142.1430877,117.8116137,128.4255465,121.7243376,139.7719397,118.5441629,108.9247471,120.7913652,123.9713712,118.8863003,137.3462359,132.6637549,158.3734121,112.5168159,124.741105
142.7950524,118.2679296,128.9195533,121.9220307,140.1270246,118.0663587,109.3659721,120.7630097,123.3668464,118.7088148,137.2642626,130.9773009,158.3511262,112.5785379,125.2695529
141.8407293,117.1700665,128.5796615,122.1510481,139.8856401,118.4437583,109.6217,120.2015894,124.5616429,118.6921804,137.6004807,130.2329403,159.4960959,113.392101,124.426169
141.8783319,116.9371064,128.2979656,121.7056908,139.1996443,118.6433379,110.2082206,119.6678778,124.3041206,116.8582857,137.792146,131.5292824,159.258797,114.6832311,123.964529
142.8387286,117.1091004,127.658679,122.7091156,139.1496848,118.4267938,110.3795849,119.8165999,123.4411218,116.7264327,137.4809837,132.863881,159.5068461,115.0706752,124.0678524
143.6448772,116.3478742,126.6419603,123.99869,138.9727157,118.3221367,110.4378922,120.0644102,124.0817926,116.9871996,138.1191702,133.6378062,159.2654922,115.0989479,124.0807428
142.5606481,116.1544268,127.1957411,123.5708009,138.3934854,118.8362849,109.7379858,120.7008817,124.7848542,116.9205329,138.6321477,133.1550678,158.5096659,115.9823971,124.2732463
141.7663987,116.0562258,127.4823811,123.0095586,137.9445045,118.075925,109.566112,121.4103761,124.5604931,116.3964482,139.7024578,133.8617235,158.0990478,116.5384716,124.0577042
142.2150033,115.2193322,127.2043819,121.5382837,138.0984136,116.7219353,108.9497238,122.1723943,125.4583398,116.3679866,139.1736905,133.9520539,159.277126,116.122484,123.7328171
141.9413626,115.8496886,126.7632158,121.7743702,138.9616229,116.0438228,109.1752778,121.9496522,125.1966762,116.2176783,140.0456008,133.4971509,159.2992878,115.9914317,124.5561425
141.4790566,116.1044603,126.6174185,122.5379624,138.6502463,115.9457699,109.5694464,120.7720864,126.0932932,116.4225053,138.8570539,133.4262429,159.6907378,116.1381478,125.7172506
141.366155,116.136592,125.802775,121.7552068,138.1865537,115.4000362,109.5715349,119.9478059,125.2173188,118.0798811,138.009509,134.1167976,159.8649322,115.590252,125.2940489
140.485906,115.1547769,126.3186361,122.0498224,136.8365278,115.3305128,109.8231605,119.1369096,125.9705693,117.5209957,138.2803943,134.3210344,159.0810683,115.3558314,124.493478
140.4526096,115.365283,126.3511841,122.6119532,136.9677251,115.6752618,110.8848995,119.6305926,126.4876584,117.1337134,138.526046,135.3087303,158.940265,114.7373598,125.7825058
140.3884244,115.7212783,126.5317552,123.7414314,136.2095908,115.7387559,109.8051044,119.7943588,126.1860518,116.9921322,137.1649395,136.4344701,158.6757767,114.0819309,125.5539546
140.8184359,116.6602531,127.0166664,125.3356201,136.9292755,115.1177131,109.2324126,121.0252492,125.5822293,116.555617,138.1374382,135.0866736,158.9294273,112.9647493,124.6333617
141.6808335,116.240911,126.9746539,124.8561887,137.3774675,114.3692102,109.3036722,121.5225879,125.7143043,117.3144207,138.414922,135.6446117,158.4529282,112.3673529,125.5429122
141.9875096,117.3316539,126.4384323,125.5607153,137.2739355,114.2609223,109.4258712,121.203681,126.4421234,118.0010277,137.8802692,135.8963618,157.9361212,112.1903691,124.6096428
140.7331903,117.7164384,125.784956,125.2501909,137.246387,114.4529025,109.9184255,122.0700276,127.1091533,118.5982744,138.470633,135.1370857,157.3709875,112.1344471,124.7054606
141.3130728,118.8504219,127.5033945,124.3405329,137.5250368,115.5662756,109.7013055,121.3481639,126.7700946,118.4158832,138.7343989,134.7783903,157.1676863,112.2998368,124.6587338
142.1461337,117.1002413,128.3063096,123.2500335,137.3983565,115.4302001,109.8197697,122.6102496,125.8404761,117.6625619,138.8982019,133.5057237,157.8881499,111.9333137,124.6184432
141.1027927,116.9250093,127.3019585,122.8866302,137.918685,116.1913258,109.8921855,123.0939343,124.9514979,117.7672903,138.8252497,134.0242278,157.4238705,111.4190769,125.1576644
141.5790592,116.4660661,128.108422,122.8582969,138.3538939,116.2890887,110.6038023,123.8048548,125.2855707,118.4286491,140.3515836,133.242001,157.1344505,111.5555077,125.8203827
142.8575504,116.2864974,128.1020348,122.1606225,138.2146142,115.6413557,110.993151,123.3035719,125.5175701,118.5768848,140.5798212,134.3408392,156.2349428,111.7272959,126.8231069
144.4545591,116.9685766,128.1197153,121.9582981,137.5763496,115.403877,110.7724298,122.4883211,124.4971096,118.5580447,140.7905339,134.6739951,157.1817209,111.5863071,127.8449088
142.5183977,117.2911079,127.9722876,121.794199,137.267684,116.063119,110.2228645,122.6947112,124.1097146,117.6754341,140.0925202,133.8509489,156.7099585,111.0021564,127.8315989
142.937764,116.8603862,128.1375882,122.3477487,136.5546113,117.2174128,109.7694596,122.1806623,124.8071223,117.9946332,140.335152,133.5353931,156.501346,110.6762224,127.8798184
144.0443196,116.4102414,128.8583382,122.3865503,136.8773659,116.9633424,109.9050816,120.8006136,124.1317649,117.3984965,140.2127533,133.7695652,156.4528005,110.9638822,127.4454324
144.4069465,116.757367,129.6601297,122.5737939,136.6944492,116.307441,109.5322381,120.7703017,124.7884505,117.0797838,141.0679461,133.6657518,156.6468096,111.0106493,128.0787899
144.9312596,116.4991571,129.4335349,122.6122981,137.0951445,116.7829437,109.9627794,121.1685702,125.8021385,117.2736237,142.1382239,133.4584851,156.9781588,110.3924562,128.4022157
146.0389805,116.9386615,130.6866912,122.764671,137.9381821,117.0167241,110.7050648,120.8733421,125.899979,117.5825179,143.3666571,133.7683139,155.1562435,110.4800936,128.8715259
146.5365525,116.6761495,130.6985131,122.6098397,137.5793127,116.3571934,110.4723583,120.2775621,125.8418065,116.948296,143.2608424,133.7547897,155.6800025,110.1668478,129.3597591
147.594945,117.1141073,130.4913256,121.5475431,137.4031008,116.1627369,110.4450406,120.1490507,126.4185437,117.3517099,143.501032,132.7976361,156.6583356,110.1974876,129.2188801
149.0119191,116.3733576,132.774149,122.474374,138.5576963,116.2879254,111.8665727,121.0757747,126.7906248,117.4597659,145.4374897,132.3781434,157.6301465,110.868118,129.8565095
149.6432694,116.2868491,131.8802504,121.9443505,137.7144636,115.9892882,111.7355172,122.5929433,126.6313561,117.0580072,144.8523271,131.9491902,157.0629123,111.3058453,129.7619837
150.4681989,115.4042356,131.9023337,122.1849507,137.2365846,115.6567979,111.398405,123.5091176,125.8446171,116.7134841,144.7669999,131.3565711,157.7147166,112.2615322,130.4316605
151.2038648,116.1451809,132.2753627,123.1720917,137.7597551,116.3504642,111.0562132,123.577942,126.7355581,117.2928821,146.3449891,131.3406199,158.9638326,111.5142955,129.6195328
151.2744437,116.644319,132.402904,122.3757139,137.0114742,116.6471681,110.9109247,122.785449,126.4742304,118.3317656,145.3024138,131.3027779,157.5102261,111.4680946,129.6473105
152.6787923,116.6207615,133.6440341,122.3128025,135.938348,115.9048537,111.0285245,123.1305874,127.5094919,117.9875432,144.8670116,131.6747746,158.0349747,110.5330298,128.7693837
153.35874,115.9926604,134.0885747,121.3104177,135.0836202,116.1632231,110.9939853,123.1404933,125.9606694,118.1249018,144.1816622,131.8180781,156.1106241,110.5993768,128.8509813
152.3661416,116.621215,132.7676491,121.5681283,135.5146195,117.4108569,111.773668,122.904061,126.8232484,117.376549,144.2849094,131.7514105,156.1266314,110.6095923,128.2851383
152.7279501,116.4320781,133.2333875,121.7301862,136.0197298,116.5568853,112.4338735,122.5151792,127.5091055,118.2113824,144.033092,131.2828784,155.1934648,110.9722185,127.168363
153.1978333,116.1146176,134.1213557,122.4867317,135.3357027,117.2202227,112.9167081,121.6122273,128.0938772,118.0832095,142.8099741,130.9540841,156.2542614,110.4027828,127.4623229
153.0342284,115.5696281,133.6336246,122.4836356,134.9261187,116.2976683,113.4878494,121.204558,126.9541157,119.2281562,142.9452069,130.779569,156.9439171,110.2049312,128.4902835
153.2677197,116.1385111,133.8189695,124.2127915,134.6934021,116.0134324,112.7506386,122.0341393,125.8135293,119.8032879,141.7505645,131.3807008,157.0735211,110.2812599,127.8260612
153.1976956,115.6025368,134.0903616,125.278987,133.8200991,114.4178076,111.5444231,122.4018413,125.6169086,119.1202544,141.7235088,132.3284327,158.0689825,109.4535269,129.2103933
153.005344,116.1802649,133.3597014,127.2721018,133.2334118,112.7968205,111.7391073,122.1094094,125.519663,118.8414649,141.3229402,132.5026191,157.9114197,109.8744299,130.2602906
152.817477,115.1570351,132.9590388,126.9315369,133.7660027,112.9957339,111.897608,121.9454366,125.9323413,119.9902344,140.8222404,132.0151847,158.7642382,109.5196761,130.0545015
152.8756577,115.6246946,133.2059106,126.9395652,134.6484633,113.2296432,111.6453251,122.0964909,127.063739,120.863256,140.4592209,131.9283635,158.5715982,109.9335768,131.0292084
154.3468616,115.6825045,133.8856569,126.6150204,133.7680726,113.6225987,111.8186795,121.8027694,126.3008025,120.4029042,140.2738711,131.1553734,157.4980416,110.2972097,130.1325378
154.9469989,114.7228795,134.1495833,126.5684425,134.36885,113.7721574,112.3891783,122.132992,127.0303365,119.9023813,140.3008441,130.2792711,157.3701187,109.7819682,130.4203443
155.9126891,115.2069568,135.8560847,125.9611452,133.8811818,114.9440775,111.7394082,123.0179993,125.1962748,119.150045,140.4574293,130.7787103,157.7238137,109.8800072,130.0980018
155.9781177,115.622824,135.9829221,126.1986096,134.2684993,115.3628089,112.4311117,122.9333818,125.8216848,120.2309139,140.1363737,130.7155944,159.2525008,110.2313782,129.8814954
157.4077344,115.5978749,135.1923881,126.1150298,133.7133018,115.6874401,112.0070463,123.7262135,126.1103943,120.7082365,140.9257686,131.8121714,158.4080314,110.6971198,130.0224771
158.2449806,115.5617064,135.0841266,126.2861139,133.8820581,116.1951256,113.316222,124.0421236,125.0861335,119.2380047,139.7417136,131.3503299,157.905354,111.1577304,131.2356174
157.9136147,114.8684717,135.4884709,126.7379514,134.2212159,116.0223299,113.0366056,123.4445925,125.8152482,118.6631457,140.1178693,131.7445942,158.3913229,109.9416516,131.7136309
157.9934253,115.557907,135.9535389,127.7891152,133.4899618,117.4329355,113.1283077,122.7621004,125.5668394,118.4312159,142.3351429,131.5283209,157.4276921,108.7716929,130.5906543
157.4730332,114.4614353,136.1351342,127.5431695,135.1660243,117.7072572,113.3612521,122.4105378,125.9863409,117.426212,142.6473177,131.8186786,156.5538628,109.7513613,131.2958301
156.6275816,115.2255187,134.6660453,128.3898888,135.3713055,118.0888573,112.9190347,122.252758,125.980369,117.3041598,142.5980334,132.150071,157.5033593,110.201224,132.1735415
156.7605463,115.1927292,135.53287,127.1892027,134.427546,117.8431289,114.4550145,122.5606373,125.9371874,118.1598077,143.48167,133.4751408,158.5694785,109.5998809,132.6423699
157.5710578,115.0235055,135.6587857,126.9448471,134.3475877,118.1939297,114.9238786,122.6981744,127.1011125,118.1629763,144.0920603,133.6312458,159.3757371,110.4701923,131.8133906
157.9471345,114.7993373,135.2751157,126.6411354,133.9462373,118.0579011,114.9785116,122.3900862,127.9214656,117.3280261,144.0634723,134.1000457,158.1770665,110.0005361,130.6404243
159.2811205,115.3237923,136.2812168,127.2655439,133.4099394,117.964289,114.754581,123.0821058,128.5252791,117.9568272,143.5540884,134.4007146,159.5276775,110.2951617,131.0365638
160.0535597,116.6072557,136.768083,127.947544,133.393609,118.6830812,114.9317976,123.6690392,128.8564569,117.8875518,144.3446798,133.8753229,159.6930894,109.6093674,131.4433088
159.4178954,116.0483965,137.5485218,127.939408,133.28233,118.8763693,114.8349172,124.2746904,128.9122604,117.0432627,143.7856651,134.2920595,160.5664036,110.3513424,131.656023
159.8125097,115.8695642,137.2115326,126.412938,133.3190829,118.3880353,115.5446472,124.6482069,129.6349434,116.8320861,144.3107608,133.9963567,160.1630776,110.5125657,131.6937891
159.4412685,116.7016726,136.8175538,125.0575839,133.0899131,118.0395576,115.8967736,123.9673709,129.5287905,116.5639405,145.818562,134.2976086,161.2571189,111.1481283,131.4083324
158.7145162,116.7034154,136.8273297,124.8246631,133.4688265,120.4038428,115.4397921,124.2857818,128.9783352,116.6447185,145.5814972,133.7921333,161.7921583,110.4121275,131.1402943
159.5595461,117.4698387,137.2590412,123.9521615,132.3489278,121.2092272,114.777293,125.4835773,128.8199382,117.1585878,146.2722261,133.7459272,162.3343927,110.2095775,131.7256734
161.8037805,117.2430739,137.3080456,124.6764258,132.4604408,120.6996008,115.2832382,125.6248714,128.4631718,117.6918962,146.1496151,133.4789278,162.2169022,110.7284554,132.132519
161.5450971,117.3116288,137.2140165,124.3861028,131.8173684,122.0562706,115.389087,126.3436369,128.678967,117.0663301,146.4500338,133.976122,162.3968953,110.5366427,131.7528071
162.5688659,118.0454603,137.0292709,125.0879585,132.0138864,122.455422,115.208748,125.1367678,128.7330251,117.0457327,147.0846578,134.5739769,163.3925366,111.0316589,132.2141443
160.9891044,118.0904751,137.3204394,125.2590904,131.8975449,122.7890461,115.1403704,124.0311826,129.0960387,116.4433881,146.3369191,134.6091861,164.0217207,110.5528076,132.1148902
162.7458499,118.4486596,137.3003546,125.9258128,132.4506181,122.6177384,113.9416488,123.3091206,129.1141905,116.3752542,146.8773623,135.217308,164.7691503,110.574553,130.6697276
162.9041609,118.4057709,137.4588073,127.601102,132.7517707,121.6545425,114.8439456,123.9630425,128.814409,115.5717455,146.7965249,134.356763,164.7597826,110.200557,130.4512727
163.7283973,118.263328,136.6918611,127.6702114,133.1459199,122.8799341,114.2008251,124.2511582,129.0994671,115.0014104,146.2549477,134.6832241,165.3561659,110.9110954,130.6468351
164.2806293,117.696183,137.330486,127.243179,131.4267927,123.5582732,114.7411058,124.0313305,129.077034,116.4606473,146.4707799,135.1796399,165.8162977,110.2535822,130.0249014
164.0142653,118.2993189,136.8898299,127.257852,130.6497992,123.3046951,115.5446556,123.7487903,129.5429362,115.9359853,146.1159077,134.9223151,166.2949688,108.8475593,129.8823595
164.8452837,118.8534804,136.3319356,127.6818243,129.7478794,122.9766087,114.5059812,124.2604419,129.5866325,116.6594247,145.9464751,134.4886701,167.2083686,108.6693465,129.7829627
165.2961889,119.1997,135.957889,126.4910462,129.5267716,124.5467823,114.8051793,123.2412873,128.999027,116.5831448,145.4663769,134.787824,166.3666246,109.4994403,129.0602472
167.6759966,119.7372191,135.394568,127.6844729,129.02074,124.7660615,114.7809247,123.9445087,128.8244623,117.2163986,144.1089417,135.1316716,166.7395267,109.7640369,129.055019
167.5504514,120.8496049,136.0216003,127.5093225,128.7210527,125.0900285,115.0569258,122.8545948,129.5403733,118.2384925,145.1290222,134.8758104,167.4537646,110.2534582,129.7236117
167.7553087,121.2905285,136.4312241,127.9776794,130.3964131,125.1265338,115.3051491,123.545061,130.101225,118.0635204,145.6308438,135.1220903,166.833626,109.8500494,130.5740772
167.5549805,121.6030972,136.9938809,126.9889273,130.8363674,124.9695446,114.1116214,122.9297685,131.2000467,118.4928411,145.9892709,135.5357785,166.9862291,110.1745955,130.2472238
168.2775657,120.7711603,135.9161641,127.9626355,131.4849844,125.0387389,114.9316834,123.33519,132.1566936,118.8755573,145.1185987,135.3585545,165.6630381,111.055317,130.699022
168.1314819,120.6859576,136.1561642,127.4320487,131.3506506,126.234662,114.8114005,123.1198776,131.306571,118.9061074,144.2512364,135.6119717,164.4316231,111.0517019,130.6212662
167.7503267,121.269873,136.5818332,127.6673467,131.614263,126.4967006,114.1939586,122.6498883,132.5262924,118.3196458,143.7774977,135.4490895,165.2107573,110.6445492,130.9582453
169.0330208,121.0481113,136.3888185,128.0571861,131.4638453,126.6431469,114.1104506,122.0925058,132.9615619,117.9579627,143.8756262,135.4372025,163.9451121,111.0330135,131.3509531
168.117165,121.411032,136.4493667,127.5335169,132.1820472,126.5958433,113.7842565,123.3514187,133.2638385,117.8794614,143.3331632,134.4358126,162.7850346,111.7611092,132.0629713
169.2877636,121.6129234,135.8009832,127.5114411,132.6229792,126.0744958,113.6982955,123.1868914,133.8294063,117.4251736,143.8379374,135.4668997,162.6543218,111.8715462,130.6102542
167.2055158,121.7575835,137.4026505,127.9494677,133.3308805,126.4877074,113.1418673,123.4949998,135.1944519,117.2373991,144.8935093,136.173346,163.3552519,111.8843212,130.8120952
165.0152815,121.5639485,137.2006007,128.5638875,132.4072241,126.3640306,113.8034728,123.5083106,135.2050365,116.9479033,145.5045725,135.2833571,163.9446207,112.3060644,129.0947982
164.7289578,121.8982793,135.5961856,128.7096337,131.6696413,127.4870647,113.648536,123.1689494,134.7333535,117.0372864,145.6556852,134.0479598,165.7488016,111.1098005,129.5906871
165.3594203,120.2083641,135.9355416,129.0750716,133.2283788,127.918847,114.1920129,123.0032867,134.8416766,117.0394649,146.0913182,134.0255175,163.1505045,111.7713541,130.8783832
166.4255094,120.3748153,135.5652303,128.7263956,132.3030654,127.6277143,114.9003378,122.3799497,135.0775284,116.5991909,146.7373659,133.1726138,163.4489232,112.8494014,131.1094185
165.8484877,119.8298927,135.8679088,129.360348,132.4548994,127.1249321,115.1221366,122.8403715,135.1575288,115.7684387,147.3556493,133.190208,162.5385004,113.2651913,130.9853048
165.0424137,119.7337033,135.697387,129.004757,131.6777538,126.6505001,115.7497374,123.4431922,135.1681703,115.3290304,146.4484903,133.0176059,163.0419938,113.4898688,130.9889311
164.6981118,119.762542,135.0205339,129.6571001,131.4343641,126.7079358,115.206033,123.430416,135.6153964,115.8487942,147.3902164,131.3796579,162.2582229,113.8381302,130.9729442
166.2556152,118.7388594,135.7999575,129.6677259,131.3009641,126.6946694,114.4329843,123.8372396,134.7428057,114.7607316,148.3691951,132.4826538,162.2699959,113.1737406,130.7907516
165.1451303,118.6145724,136.7283071,128.891383,131.0037444,126.7908885,113.9753659,124.0807528,135.3889146,114.8421798,147.9688285,132.4233455,163.8543661,113.3483326,129.5819503
165.7395923,118.2724548,136.4679426,129.3953325,130.0401199,127.6779928,114.2378197,123.5833626,135.1491541,115.1660137,148.0617846,131.5541905,164.2885751,113.8537039,130.4147662
166.3486021,117.7578604,136.3116398,129.4292254,130.2031388,127.4036202,114.390023,123.1075127,135.7830809,115.576097,148.4726788,131.1803428,166.1631297,113.873063,129.8640373
166.7583371,117.5620994,136.5242031,129.9357766,130.0464887,127.3323121,115.0740865,123.5406246,135.5464906,116.0386606,148.2291537,131.2757285,165.2860748,114.5519048,130.0206133
166.1425782,117.9669082,137.0261967,129.9678728,130.049625,127.3411104,115.2436819,124.7825346,135.0619542,116.4362711,147.9798808,130.1560573,165.7125759,113.8308116,130.7843176
165.1118677,118.0277602,137.0665357,131.2994972,129.9423525,126.3369765,115.7203341,125.2766771,135.0917551,116.2346925,148.3283089,129.6555473,164.9080315,113.8177006,131.3951881
165.9405437,118.7810237,136.7596408,131.7207616,129.5361563,126.1668219,115.1975561,125.573212,134.5952211,116.7621933,148.5979628,129.2746625,165.5902678,114.0766484,131.3977878
164.809391,119.4430463,137.313131,131.1758456,128.652736,125.9333429,115.8028592,125.0199939,134.1199847,115.5207174,148.2390046,128.3334739,167.4160725,114.8734914,132.1183411
164.803133,119.327881,137.5923726,131.4835743,127.4441476,126.2557754,116.145976,125.9253659,134.3494482,115.3797992,148.93356,128.7814904,167.3823059,114.9901326,131.2584203
165.2562738,119.0491024,137.8346579,131.3298839,127.1577933,125.9382169,116.5099875,126.3216911,135.5748769,115.239863,148.9051473,129.8011952,168.2063585,114.6599643,132.0600646
165.6202924,120.2649229,137.6694746,132.1399636,127.3903847,126.1453153,116.6854976,127.3398768,135.3846836,115.5586947,149.3286877,130.1101242,168.0356815,115.1609701,131.8106094
165.7721758,119.3283448,137.082312,132.3046848,128.4799147,125.9155291,117.3164671,126.9514089,136.4269052,115.4677075,149.5763496,129.9926877,169.7180352,115.6504633,132.0004272
166.246083,119.3924889,137.3733409,131.3985811,127.4603014,126.4633746,117.375096,125.8661759,137.4578016,115.1342229,149.2695792,129.6603069,168.5246561,115.617007,131.5074985
166.5947157,120.0855935,137.1801775,133.192091,126.8613974,126.985933,116.5358778,125.3193591,137.8535147,114.8582605,147.8355727,129.4297154,167.5366371,116.3894727,131.2220876
166.0245912,121.1097104,136.9462421,133.4711008,127.4681094,127.6579922,116.9194504,124.9471859,138.263523,115.0673907,147.1276419,129.9710266,167.6643411,116.975058,131.4396876
166.3113059,120.9924534,136.7524845,132.6512189,127.7184576,128.6065239,116.2916107,124.9229682,138.1663958,113.6125039,146.8161185,130.0763744,166.5754833,117.0004403,131.3048953
167.695158,121.0656948,137.0544996,133.1676872,127.8950919,129.3488761,117.3795581,125.5655315,137.3234469,113.273973,147.7173318,129.6963615,166.6931683,115.668719,130.1941583
167.5402283,122.2526704,137.043726,133.5087424,128.2355052,130.221564,117.3478981,125.4855253,137.0001332,113.1151556,147.3530213,129.0357855,167.4661174,115.5366632,130.2674455
167.516877,123.4129551,136.937225,133.5031782,128.3085984,130.4327914,118.3989469,125.0721412,137.1306141,112.2591503,147.4348737,129.3783804,166.7352092,115.4851803,130.2581622
168.4483801,123.7732671,136.8238442,132.9796482,128.5759808,130.8773346,119.443496,125.2816293,136.6967079,112.1402161,147.3736282,129.7068775,165.6903856,115.7599997,130.8497735
